word,level,pos,definition_url,voice_url
tell the truth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/truth#truth_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tel/tell_/tell_the_truth_1_us_1.ogg
tend to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/tend#tend_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ten/tend_/tend_to_do_sth_1_us_1.ogg
thank you,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/thank-you_2#thankyou2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/thank/thank_you_1_us_1.ogg
thanks to sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/thanks_2#thanks_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/thank/thanks_to_sb_1_us_1.ogg
that day,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/day#day_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/that_/that_day_1_us_1.ogg
that is,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/that_2#that_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/that_/that_is_1_us_1.ogg
that's it,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/that_2#that_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/that_/that_s_it_1_us_1.ogg
the 20th century,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/century#century_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_2/the_20th_century_1_us_1.ogg
the best thing,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/thing#thing_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_b/the_best_thing_1_us_1.ogg
the case,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/case_1#case_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_c/the_case_1_us_1.ogg
the extent to which…,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/extent#extent_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_e/the_extent_to_which_1_us_1.ogg
the fact that…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/fact#fact_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_f/the_fact_that_1_us_1.ogg
the first thing,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/thing#thing_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_f/the_first_thing_1_us_1.ogg
the following…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/following_1#following_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_f/the_following_1_us_1.ogg
the important thing,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/important#important_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_i/the_important_thing_1_us_1.ogg
the next day,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/day#day_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_n/the_next_day_1_us_1.ogg
the other side of sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/side_1#side_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_o/the_other_side_of_sth_1_us_1.ogg
the rest of sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/rest_1#rest_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_r/the_rest_of_sth_1_us_1.ogg
the vast majority of sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/vast#vast_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the_v/the_vast_majority_of_sth_1_us_1.ogg
there is,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/there_1#there_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/there/there_is_1_us_1.ogg
these days,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/day#day_sng_36,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/these/these_days_1_us_1.ogg
they say…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/they#they_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/they_/they_say_1_us_1.ogg
think about sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/think-about#think_sng_56,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/think/think_about_sb_1_us_1.ogg
think of sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/think-of#think_sng_60,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/think/think_of_sb_1_us_1.ogg
this is…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/this_1#this_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this_is_1_us_1.ogg
this kind of…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/kind_1#kind_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this_kind_of_1_us_1.ogg
this morning,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/morning_1#morning_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this_morning_1_us_1.ogg
this time,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this_time_1_us_1.ogg
this year,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/this_/this_year_1_us_1.ogg
those who…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/that_2#that_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tho/those/those_who_1_us_1.ogg
thousands of…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/thousand#thousand_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tho/thous/thousands_of_1_us_1.ogg
throw sth away,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/throw-away#throw_sng_55,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/throw/throw_sth_away_1_us_1.ogg
to date,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/date_1#date_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/to_/to_da/to_date_1_us_1.ogg
to do with sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/do1_1#do1_sng_27,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/to_/to_do/to_do_with_sb_1_us_1.ogg
together with,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/together_1#together_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tog/toget/together_with_1_us_1.ogg
too bad,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/bad_1#bad_sng_18,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/too/too_b/too_bad_1_us_1.ogg
too long,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/long_2#long_sng_30,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/too/too_l/too_long_1_us_1.ogg
too much,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/much_1#much_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/too/too_m/too_much_1_us_1.ogg
town centre,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/town-centre#towncentre_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tow/town_/town_centre_1_us_1.ogg
try and…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/try_1#try_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/try/try_a/try_and_1_us_1.ogg
turn into sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/turn-into#turn_sng_124,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn_into_sth_1_us_1.ogg
turn out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/turn-out#turnout3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn_out_1_us_2.ogg
turn sth off,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/turn-off_1#turn_sng_130,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn_sth_off_1_us_1.ogg
turn sth on,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/turn-on_1#turn_sng_136,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn_sth_on_1_us_1.ogg
turn sth up,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/turn-up_1#turn_sng_165,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn_sth_up_1_us_1.ogg
tv show,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/tv#tv_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tv_/tv_sh/tv_show_1_us_1.ogg
unable to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/unable#unable_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/una/unabl/unable_to_do_sth_1_us_1.ogg
up against sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/up_1#up_sng_15,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/up_/up_ag/up_against_sth_1_us_1.ogg
up and down,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/up_1#up_sng_16,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/up_/up_an/up_and_down_1_us_2.ogg
up to sb,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/up_1#up_sng_13,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/up_/up_to/up_to_sb_1_us_1.ogg
up to sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/up_1#up_sng_26,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/up_/up_to/up_to_sth_1_us_1.ogg
wait for sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/wait_1#wait_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wai/wait_/wait_for_sb_1_us_1.ogg
wake up,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/wake-up#wakeup2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wak/wake_/wake_up_1_us_2.ogg
way of life,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/life_1#way_sng_94,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/way/way_o/way_of_life_1_us_1.ogg
welcome to sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/welcome_1#welcome_sng_12,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wel/welco/welcome_to_sth_1_us_1.ogg
well known,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/well-known#wellknown_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wel/well_/well_known__us_1.ogg
what about…?,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/what#what_sng_11,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wha/what_/what_about_1_us_2.ogg
when it comes to sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/come_1#come_sng_28,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whe/when_/when_it_comes_to_sth_1_us_1.ogg
whether or not…,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/whether#whether_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whe/wheth/whether_or_not_1_us_1.ogg
why not…?,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/why_1#why_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/why/why_n/why_not_1_us_1.ogg
with regard to sb/sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/regard_2#regard_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wit/with_/with_regard_to_sb_1_us_1.ogg
with respect to sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/respect_1#respect_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wit/with_/with_respect_to_sth_1_us_1.ogg
with the exception of sb/sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/exception#exception_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wit/with_/with_the_exception_of_sb_1_us_1.ogg
work as sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/work_1#work_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_as_sth_1_us_1.ogg
work for sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/work_1#work_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_for_sb_1_us_1.ogg
work hard,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/work_1#work_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_hard_1_us_1.ogg
work on sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/work-on#work_sng_85,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_on_sth_1_us_1.ogg
work out,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/work-out#workout3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_out_1_us_1.ogg
work sth out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/work-out#work_sng_90,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_sth_out_1_us_1.ogg
work together,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/work_1#work_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_together_1_us_1.ogg
work with sb,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/work_1#work_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/work_/work_with_sb_1_us_1.ogg
worried about sb/sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/worried#worried_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wor/worri/worried_about_sb_1_us_1.ogg
would like,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/like_3#like_sng_16,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wou/would/would_like_1_us_1.ogg
would love to do sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/love_2#love_sng_17,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wou/would/would_love_to_do_sth_1_us_1.ogg
would rather…,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/rather_1#rather_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wou/would/would_rather_1_us_1.ogg
would you like…?,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/would#would_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wou/would/would_you_like_1_us_1.ogg
write sth down,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/write-down_1#write_sng_31,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wri/write/write_sth_down_1_us_1.ogg
wrong with sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/wrong_1#wrong_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wro/wrong/wrong_with_sb_1_us_1.ogg
x hours a day,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/hour#hour_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/x_h/x_hou/x_hours_a_day_1_us_1.ogg
x times a…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/x_t/x_tim/x_times_a_1_us_1.ogg
x years ago,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/x_y/x_yea/x_years_ago_1_us_1.ogg
x years later,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/x_y/x_yea/x_years_later_1_us_1.ogg
x years old,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/x_y/x_yea/x_years_old_1_us_1.ogg
you see,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/see_1#see_sng_26,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/y/you/you_s/you_see_1_us_1.ogg
you're welcome,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/welcome_3#welcome_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/y/you/you_r/you_re_welcome_1_us_1.ogg
